timestamp,hour,dayofweek,month,dayofyear,is_weekend,is_holiday,temperature,humidity,pressure,wind_speed,production_level,maintenance,power,tariff
2024-04-28 23:00:00,23,6,4,119,1,0,26.433228146635205,,763.5479896016343,3.3319108091643588,45.29971869113807,0,738.9103628320325,night
2023-01-11 10:00:00,10,2,1,11,0,0,10.532286381100338,,757.5097095711311,0.10359711982927511,82.06617166552887,0,644.1192761954229,day
2023-10-23 02:00:00,2,0,10,296,0,0,-4.678394398980614,71.84822084364167,767.0963707343667,4.838906339245011,60.306188692464595,0,822.7427884182051,night
2023-05-21 14:00:00,14,6,5,141,1,0,23.92597038269083,48.80468226812066,763.6549755427106,7.017195659228671,59.02405418730373,0,480.6137697857505,day
2023-12-18 00:00:00,0,0,12,352,0,0,7.608449368820692,64.29157246966118,,3.1767934251102354,,0,844.8507174847442,night
2024-02-17 04:00:00,4,5,2,48,1,0,,49.87973689812941,760.2905943606345,2.9933243519775585,41.04979587362665,0,606.7649958373389,night
2022-11-15 15:00:00,15,1,11,319,0,0,0.2087686416652903,75.95255055164405,765.0252117566823,3.3034836378858206,94.0256333662504,0,802.7946752911546,day
2024-11-20 17:00:00,17,2,11,325,0,0,1.9937425907822215,75.26368286122663,762.8690137904399,2.2125612383387603,100.0,1,651.7619938867534,day
2022-08-01 10:00:00,10,0,8,213,0,0,0.3749749031582996,70.03542979821476,758.4495657527626,2.6071469395097377,79.59334965349461,0,681.3695030816106,day
2023-02-07 20:00:00,20,1,2,38,0,0,19.778108743400594,54.2420674138236,,3.7849324801749757,71.81605620287009,0,849.749901770855,day
2024-07-05 01:00:00,1,4,7,187,0,0,12.933156611733697,62.49747612075168,756.9489369813077,3.720280950598375,67.40463411836937,0,923.1089957280276,night
2023-09-29 02:00:00,2,4,9,272,0,0,-2.6875256083312355,75.55811690358543,761.2225718358532,0.10842943556121609,72.13851418784954,0,929.7208447488651,night
2022-09-01 04:00:00,4,3,9,244,0,0,-6.913525497008335,68.35040312317201,769.9607258216969,4.358587534458114,61.250233590730055,0,672.2067456026564,night
2022-03-17 15:00:00,15,3,3,76,0,0,24.381802626612462,47.81946452551659,767.5429601377699,2.4883601290910953,88.18741073975762,0,753.914764315683,day
2023-12-18 17:00:00,17,0,12,352,0,0,9.571864009436721,61.45898458376914,758.151862290838,4.3918280435291175,90.0252786981424,0,1003.45517339916,day
2023-12-14 05:00:00,5,3,12,348,0,0,7.467635584738669,68.91920013669528,751.5389574104793,2.7780999860701066,78.48470096810149,0,802.7024319231273,night
2022-12-24 06:00:00,6,5,12,358,1,0,7.898463550062806,72.52040072563439,761.5120212250765,0.8212872924878143,50.06628536978407,0,466.4500034583735,night
2023-10-20 09:00:00,9,4,10,293,0,0,-2.5599871109509467,77.07296340225658,752.7284618687784,3.515943304591369,92.81977198164299,0,745.4613112956353,day
2022-08-24 17:00:00,17,2,8,236,0,0,-4.299043146035867,74.37941812153694,756.1361278701813,7.3276006017121205,83.52421904017743,0,827.088765509944,day
2022-10-21 17:00:00,17,4,10,294,0,0,-8.818337340747853,79.14856384994881,764.120472603162,2.9595116973335767,87.98002449007222,0,832.3688398911627,day
2022-03-09 02:00:00,2,2,3,68,0,0,25.040563304562138,44.451413302868886,758.3570965311667,3.03839947641712,62.52650178271528,0,660.4002110768544,night
2022-03-01 06:00:00,6,1,3,60,0,0,23.194047199265608,45.86853856145336,755.8636629758307,4.606417075395504,65.33208881758786,0,660.456542349135,night
2023-06-20 10:00:00,10,1,6,171,0,0,13.478520270765106,57.215116852012486,762.9750354380407,3.905797792230337,85.78586998442927,0,639.2688002292922,day
2023-08-16 14:00:00,14,2,8,228,0,0,0.20295436376412967,73.51269393482825,753.7202695044137,4.407015289297325,100.0,0,894.0563522811958,day
2022-11-26 04:00:00,4,5,11,330,1,0,0.42907527770000936,79.59812220826021,751.823618869946,3.111759745027464,35.010601986888055,0,469.16168886555505,night
2022-07-25 12:00:00,12,0,7,206,0,0,2.2373245082739026,70.84585488033295,768.0309585799268,2.1390464628911694,87.74949180872359,0,703.8897599948319,day
2024-04-23 10:00:00,10,1,4,114,0,0,30.27110623935366,42.154024679516795,759.1804505836898,3.7367465785286127,97.65265480772842,0,795.4872920798596,day
2024-01-07 17:00:00,17,6,1,7,1,0,16.58975714691504,63.84348037302125,760.6828481853311,1.7004063559782745,59.668339577667645,0,694.6397374053823,day
2023-05-20 05:00:00,5,5,5,140,1,0,22.188528887503605,52.00969673865993,759.450445571959,0.4199612880714394,46.55061388507439,0,468.7809442159112,night
2024-10-08 18:00:00,18,1,10,282,0,0,,76.39044670671305,761.5783380593067,6.317139758867967,86.51176901301667,0,1006.7512143940188,day
2022-06-08 06:00:00,6,2,6,159,0,0,13.938609769576598,68.1668419663324,761.4139004888266,2.9495754144904196,72.69619189312729,0,652.6455453629472,night
2023-09-16 20:00:00,20,5,9,259,1,0,-7.007307766362746,84.37933125888361,755.8458017886793,5.544534443953583,55.83219471935792,0,741.47424207098,day
2023-10-29 01:00:00,1,6,10,302,1,0,-3.6335777746309152,83.57861390970362,762.1243433001928,4.821708839750084,42.70305290057955,0,672.4953634708426,night
2022-07-10 09:00:00,9,6,7,191,1,0,6.487461492120625,67.18087775741239,766.1997491533269,2.205134705673002,47.22567526610357,0,379.78688426237625,day
2024-11-15 13:00:00,13,4,11,320,0,0,3.6911248768186917,64.04409840592002,764.5174725670877,3.369815662800688,97.74149388769058,0,830.9896422713599,day
2024-08-29 09:00:00,9,3,8,242,0,0,0.8726690232657695,71.7781475184671,768.8842276001744,4.4217775205721095,82.2935011628839,0,770.4271498425162,day
2024-12-14 05:00:00,5,5,12,349,1,0,12.969674536195914,67.41839986146563,754.1185649746515,2.1197995557437306,53.752837450128574,0,592.4668731262713,night
2023-09-17 13:00:00,13,6,9,260,1,0,-4.773820996397472,,754.0793379320385,3.4279208759659836,,0,646.384003496261,day
2022-04-01 11:00:00,11,4,4,91,0,0,29.121313425330168,49.185670497268106,760.3498311166312,0.45057778241183666,83.65302070942788,0,624.1642754008685,day
2022-07-02 19:00:00,19,5,7,183,1,0,8.279176800177439,58.626248004114416,768.7884048538486,3.5457269334254287,54.35667361947369,0,652.2553031696333,day
2023-12-06 16:00:00,16,2,12,340,0,0,4.758315948550973,70.13893302750708,763.6250599416027,1.448024945364038,100.0,0,954.8568566761625,day
2023-07-19 00:00:00,0,2,7,200,0,0,6.628328067697054,68.1886817508241,754.7913894205277,1.2543973804788857,63.011025821846125,0,902.5786719270085,night
2024-11-19 03:00:00,3,1,11,324,0,0,8.309317575101842,69.39638447975716,756.740825129044,2.3828080219578633,61.18496695213511,0,838.8579271492436,night
2024-02-15 14:00:00,14,3,2,46,0,0,26.490984123188703,56.4381893008797,759.9894477957486,4.58433889093687,99.03111442353311,0,922.9289873101519,day
2024-11-05 12:00:00,12,1,11,310,0,0,2.1518315450163077,70.65599122948919,758.2404727979973,2.438908500427406,100.0,0,846.5827318193445,day
2024-05-09 21:00:00,21,3,5,130,0,1,25.50108823729744,57.331509767004185,761.5953393315075,1.8368208055900337,28.69173254365732,0,827.4093597474957,day
2024-11-29 10:00:00,10,4,11,334,0,0,6.583531273924754,61.79727675393861,762.8570287627655,1.3054823715673738,100.0,0,797.6250281426267,day
2024-07-16 07:00:00,7,1,7,198,0,0,11.404262455738056,69.24245166114794,756.5571912248143,3.597479259544465,81.0537716547907,0,791.1542375774736,night
2024-09-28 16:00:00,16,5,9,272,1,0,-3.0862678875467227,89.56773895442052,758.3593956255551,3.918642787022831,61.048473344684425,0,698.7996145983063,day
2022-05-31 16:00:00,16,1,5,151,0,0,18.442039594379533,53.68575751857167,754.0167871710742,5.673321139302805,91.33310897046053,0,764.4001349314129,day
2023-10-25 22:00:00,22,2,10,298,0,0,-2.9264318817900494,74.10600800993984,761.2226026161384,3.5959254829501863,,0,1035.3404153999984,night
2022-04-09 10:00:00,10,5,4,99,1,0,27.21292938544703,56.58121759595731,756.1003012551824,1.4309903051799857,57.466260339536724,0,470.3920442006831,day
2023-12-25 13:00:00,13,0,12,359,0,0,11.363803995802172,63.77346428571073,752.9498860075919,0.7256549188102355,100.0,0,864.7695145047393,day
2023-09-02 08:00:00,8,5,9,245,1,0,-6.696174543789841,79.80377326982675,761.6190743897896,5.199076348720712,58.83135766304341,0,528.8744757773048,day
2022-06-08 00:00:00,0,2,6,159,0,0,13.33553066547898,48.30208367892466,762.9956713521473,4.023388446928637,67.32982134974304,0,793.3373922835436,night
2022-06-27 04:00:00,4,0,6,178,0,0,11.856965152002042,,761.4598758840609,4.09010923981174,64.59228223634246,0,648.1905496897016,night
2023-02-15 11:00:00,11,2,2,46,0,0,22.821861504992835,50.70016210067013,758.11268150354,4.033062679219052,80.89416850629215,0,664.7084827888904,day
2023-08-24 04:00:00,4,3,8,236,0,0,-3.6547370274636024,86.05373181495416,760.5095157283303,7.565357237643083,57.84319595155,0,736.6798529271431,night
2022-10-24 00:00:00,0,0,10,297,0,0,-4.218601024102584,84.27842947276434,765.0575342335745,3.715733191783643,64.5869160024196,0,371.9932979082455,night
2024-12-19 05:00:00,5,3,12,354,0,0,12.261719468682628,67.97734661749334,769.2371819877199,0.24189023753878391,69.53155029645461,0,755.5543064896165,night
2024-07-16 22:00:00,22,1,7,198,0,0,9.25351902217121,65.3794431970111,763.8629082316357,5.997505013748655,74.86136036628537,0,1019.4789367428518,night
2024-10-22 17:00:00,17,1,10,296,0,0,-0.03444588026299655,76.13305655007662,756.5573930479015,5.248904724360403,100.0,0,999.0132297904412,day
2022-01-09 04:00:00,4,6,1,9,1,0,9.47855057224787,57.935378299533056,759.4262942795405,3.8439301520597775,37.028181579059144,0,525.9620847039533,night
2023-09-20 09:00:00,9,2,9,263,0,0,-3.2703619650458515,83.32927339854213,758.2074065567791,3.162579587874781,89.2678220699307,0,810.3915506516956,day
2024-09-22 07:00:00,7,6,9,266,1,0,-2.026916833263348,81.87823908260516,763.4743545079315,4.601977781269407,55.89128534622079,0,529.498479984732,night
2022-07-07 13:00:00,13,3,7,188,0,0,8.97234920623271,67.02265906699128,762.5002569372106,3.504355097614498,91.30304969647035,0,735.0024685458229,day
2023-08-11 20:00:00,20,4,8,223,0,0,-0.5438902423918675,,757.5970178596027,0.0510280959892242,83.06879724582532,0,1010.074955779628,day
2024-12-03 01:00:00,1,1,12,338,0,0,8.641200088360714,67.47910858303379,764.9637100224681,4.596590141351687,66.24187997157918,0,901.2246977632705,night
2023-12-21 15:00:00,15,3,12,355,0,0,9.57196707847222,65.78867982871182,765.8315368177925,0.6410814841528181,97.73530885077788,0,929.116838756576,day
2023-06-19 05:00:00,5,0,6,170,0,0,15.024018380425744,54.9128773970599,759.5619611127124,3.054059831670978,64.68108797440004,0,654.3410585984718,night
2023-04-06 16:00:00,16,3,4,96,0,0,27.21982999849068,45.163219562800805,763.2747349419393,5.529516475578609,88.2575590482847,0,801.562674811322,day
2022-06-30 16:00:00,16,3,6,181,0,0,10.860683251693496,61.28830675598575,756.943104702678,5.538197956135912,89.4218118067942,0,794.7967228789239,day
2023-05-31 04:00:00,4,2,5,151,0,0,15.485290490294393,55.82339167281328,765.5976156717091,5.123528833424084,76.36147595660478,0,731.6436060486342,night
2022-06-15 04:00:00,4,2,6,166,0,0,14.0072848486458,62.54059873143578,759.1443611608993,4.505195054202039,69.21702934370772,0,690.28553099219,night
2023-02-20 01:00:00,1,0,2,51,0,0,21.155687501128767,54.90450853462051,763.0192250003196,1.3957623732994575,61.20698704865906,0,705.2961862206437,night
2022-11-23 18:00:00,18,2,11,327,0,0,0.9293487586018093,73.79143366519862,761.4024695333874,3.469304887034725,92.44587749202574,0,888.325936652828,day
2022-09-08 11:00:00,11,3,9,251,0,0,-6.549436850821372,79.07886064448381,754.9947083296618,6.297234173023938,84.77278724900373,0,678.3545161078654,day
2024-04-05 03:00:00,3,4,4,96,0,0,30.42181727817346,50.66702030497696,754.6742561397564,7.849489976926508,63.68694346414924,0,885.5775985517805,night
2024-06-30 15:00:00,15,6,6,182,1,0,15.39536315802934,61.39638798107311,755.2238395230535,1.1245688650339214,61.312995159344645,0,629.8460922855626,day
2023-11-22 23:00:00,23,2,11,326,0,0,1.5666163658294148,79.14467670835904,758.6118731343653,3.0097247532897344,80.39600586852316,0,1016.955249091444,night
2023-05-09 21:00:00,21,1,5,129,0,1,23.890406225154454,57.00517685261432,753.8366512173614,5.056399137129855,33.32296424533954,0,716.054507816998,day
2022-03-13 06:00:00,6,6,3,72,1,0,26.462970922562576,53.52612360041347,765.2361081854726,4.064679945132677,44.02273998091617,0,457.8524512542521,night
2024-08-31 15:00:00,15,5,8,244,1,0,1.9996860327402768,87.26624183269666,757.0602215546053,3.8682055782329594,66.57971790979049,0,665.8981189111714,day
2022-04-26 12:00:00,12,1,4,116,0,0,26.837385473974933,56.95258153074647,758.4154141111527,2.7643893162808384,88.27645097695242,0,684.1919489466059,day
2023-07-28 02:00:00,2,4,7,209,0,0,3.9729488461612035,73.60929784361016,759.8692802847211,2.182187763086859,66.0802277959358,0,846.4688009379942,night
2023-09-30 08:00:00,8,5,9,273,1,0,-2.358962576488538,79.32232433125691,765.1270612846902,3.083511839924073,56.30584637619975,0,514.5727375824257,day
2023-10-15 02:00:00,2,6,10,288,1,0,-6.22248738189231,78.18501606667955,764.2962849244843,4.4862834048823075,48.08432201852152,0,701.4015582292391,night
2022-05-06 23:00:00,23,4,5,126,0,0,25.401764515141085,47.67365995368592,758.7970180593551,5.1409615550221455,70.66268828116759,0,917.4604367771753,night
2022-11-29 01:00:00,1,1,11,333,0,0,2.918850154850375,78.60616675250225,763.690119135122,2.511090233468172,62.95242093816736,0,773.2438928458162,night
2024-08-14 22:00:00,22,2,8,227,0,0,3.7775442044493275,74.6393549153659,764.4462216340464,5.515435234132984,81.16447905413104,0,1041.1719941717552,night
2024-10-16 18:00:00,18,2,10,290,0,0,-0.690744674459471,83.75445973866596,752.9477040084028,1.2488008411000946,86.89519347123303,0,970.7926845637247,day
2023-03-14 23:00:00,23,1,3,73,0,0,25.201922335328764,45.11915952117096,762.4727999105238,5.442913344033321,55.15909975166156,0,762.2644281899098,night
2024-11-22 10:00:00,10,4,11,327,0,0,3.366832657308663,75.07944396675835,763.0658591668179,5.897697000066177,95.7134355013635,0,812.6080759654945,day
2024-09-08 06:00:00,6,6,9,252,1,0,-1.9266407618610515,78.04352966820991,755.7776134402496,4.550942069491829,46.074411289114416,0,550.3097578264,night
2024-10-15 00:00:00,0,1,10,289,0,0,-1.4192623476910908,75.82036087659158,760.2162123700273,4.473630048682505,64.30473989264216,0,931.1453150723194,night
2022-12-26 06:00:00,6,0,12,360,0,0,10.865062820266425,64.434492123457,755.5148141343632,4.12412600484237,70.87639349389784,0,606.6012781408738,night
2022-02-15 23:00:00,23,1,2,46,0,0,21.255421217771232,44.12940083489495,757.5677009076297,4.927926176952256,61.10194211643499,0,840.5124495518494,night
2022-03-14 01:00:00,1,0,3,73,0,0,26.04575995756738,55.19575297659211,759.7400105120354,1.92386904634856,57.115123296968456,0,703.6791396670632,night
2022-09-17 16:00:00,16,5,9,260,1,0,-8.933737168779555,74.84089435357642,758.3863127030485,2.9103094714760456,56.20210440615044,0,545.3679405161897,day
2022-07-05 21:00:00,21,1,7,186,0,0,8.962779293186788,66.59432197353719,763.9980981410414,7.8627532445187445,65.75944164651732,0,877.628275500089,day
2024-11-22 02:00:00,2,4,11,327,0,0,4.36113579581637,80.57960041194151,761.2716116111166,3.632000523678949,67.24483629108434,0,882.3093720544155,night
2022-01-15 09:00:00,9,5,1,15,1,0,16.583910731692402,71.12718060694286,758.8238438461468,2.622361968560166,51.581739059588024,0,413.43955354554856,day
2024-06-30 22:00:00,22,6,6,182,1,0,14.550635159826012,65.91305588562403,761.6206399851185,7.327943526081651,53.18236547692212,0,755.1972619889322,night
2024-06-05 06:00:00,6,2,6,157,0,0,20.43950543134398,66.53323812178562,755.9608585661598,5.006662436254603,,0,767.1917741676523,night
2023-09-27 03:00:00,3,2,9,270,0,0,-6.76707992334223,74.06057931730457,758.8174305094391,3.862115944505915,71.42193796544127,0,871.2335796179075,night
2023-12-28 01:00:00,1,3,12,362,0,0,12.161236922807545,66.17219167031682,,3.976247083035967,63.93011194623749,0,908.9149739754417,night
2023-06-12 22:00:00,22,0,6,163,0,0,,50.350620060024845,761.9234810185967,5.303808933299661,65.33256666238945,0,843.8190062981981,night
2023-08-19 00:00:00,0,5,8,231,1,0,0.7167194481208803,80.93856925091433,755.5378784831449,0.33493033922191007,41.6905429210132,0,874.8044030204896,night
2023-08-06 17:00:00,17,6,8,218,1,0,2.4774570272141903,83.22318090143143,753.6771014227396,5.108780239692834,58.26557061609343,0,744.0719146251839,day
2023-11-11 22:00:00,22,5,11,315,1,0,,69.92411344275204,764.5685048760045,4.738867140442835,50.534724257238395,0,748.1069653750006,night
2022-01-18 15:00:00,15,1,1,18,0,0,16.227838072723085,69.6905315904253,760.0457120643971,2.382157527538112,86.65816371030512,0,762.2088557006806,day
2023-09-18 22:00:00,22,0,9,261,0,0,-5.702769629180923,84.68717342459377,762.8672245668034,6.9109032345891,70.33345744698542,0,973.9136869599915,night
2024-11-03 08:00:00,8,6,11,308,1,0,4.994835105297532,76.41546719028653,764.7037961364981,4.300026609140469,47.64004171132341,0,540.7699880626789,day
2023-08-26 01:00:00,1,5,8,238,1,0,-3.8338765523051213,73.09601040366863,762.727422199568,2.137493932011819,52.83648928352497,0,764.7530318051365,night
2024-08-16 16:00:00,16,4,8,229,0,0,3.442246823830448,71.22136087318522,763.5379142200522,4.975284655737864,100.0,0,945.2807631534592,day
2024-12-25 12:00:00,12,2,12,360,0,0,17.97168254138836,71.5114708065914,757.5469125703243,8.183751905473736,100.0,0,829.0232559972525,day
2022-11-08 13:00:00,13,1,11,312,0,0,-0.8268645011505735,79.98309702658666,755.9195143902587,1.6182095020089293,91.24963600857585,0,689.8359984829248,day
2024-05-24 09:00:00,9,4,5,145,0,0,25.501915364605832,53.59486207594658,758.4402825774467,3.504171049228077,86.58188539835852,0,761.0032701555583,day
2022-11-24 10:00:00,10,3,11,328,0,0,2.6583986019026606,73.40685468038095,763.902667038852,0.058217825282181224,75.96462280167832,0,594.4127100606429,day
2023-05-26 17:00:00,17,4,5,146,0,0,16.989135418000767,60.49526802443346,765.9202759302008,3.0956576577116923,86.35318372226168,0,803.743382658118,day
2022-12-25 10:00:00,10,6,12,359,1,0,9.09720337391983,71.20991387683748,760.6352479029968,3.8721625322248756,51.43847688895354,0,442.13708140174424,day
2024-11-14 21:00:00,21,3,11,319,0,0,3.3620276618881846,73.30782303975455,760.4281390845326,5.4612218711327545,77.84116794541211,0,1012.9665267839162,day
2024-04-11 05:00:00,5,3,4,102,0,0,30.770648777604492,50.824842597032195,764.2130263557787,0.9299378682880524,75.79099988399399,0,893.5960706315843,night
2022-05-20 15:00:00,15,4,5,140,0,0,22.635247544564994,56.716724032351024,759.0443556136456,1.3583946749440003,83.33327481441951,0,754.4472720223657,day
2023-10-06 05:00:00,5,4,10,279,0,0,-8.37070502336578,80.59490966194116,751.684936100626,3.6072612310659737,65.77975885598622,0,754.0120533036959,night
2022-04-03 06:00:00,6,6,4,93,1,0,27.643245319795163,46.75232054292992,759.2640075684901,3.863832953189684,43.410386217076706,0,405.9681875907524,night
2023-08-29 15:00:00,15,1,8,241,0,0,-5.797058174989273,69.0259233899956,760.7658339053004,7.294629457276307,92.14263470071259,0,897.2990527631846,day
2024-07-19 16:00:00,16,4,7,201,0,0,8.50730752510848,70.66968792589059,755.0740679988738,3.285197942900748,97.08902887194346,0,966.8325608410549,day
2022-02-15 07:00:00,7,1,2,46,0,0,22.747851145437487,61.16908382121966,756.0260478696848,4.60114247460694,76.69944399665246,0,624.5052511179041,night
2022-10-15 11:00:00,11,5,10,288,1,0,-6.8738678780300075,94.30416201403493,763.2278437779781,1.6117683094232622,52.69667025525906,0,420.8001930983584,day
2024-09-06 23:00:00,23,4,9,250,0,0,-0.9026997290555885,80.67714006842763,758.4074619926221,9.173729999501749,64.48647894958623,0,1012.5903258832789,night
2022-10-06 20:00:00,20,3,10,279,0,0,-6.713007233604335,80.03521539020129,756.9034654296571,1.5369229758212404,76.37991666077833,0,875.578427969994,day
2023-04-07 10:00:00,10,4,4,97,0,0,24.66091935788414,41.67527276272869,753.4380173026999,2.9772691277675394,76.85142566216523,0,631.5563513027076,day
2023-02-03 12:00:00,12,4,2,34,0,0,20.771638093465707,,759.590853457707,4.1550782784963785,87.65835613845806,0,674.8171409884023,day
2022-12-04 11:00:00,11,6,12,338,1,0,3.6740965964217414,64.7953596711673,763.4340488193028,4.7607600235741945,57.63043395067114,0,430.665486959084,day
2022-09-18 18:00:00,18,6,9,261,1,0,-5.927030918215215,86.85825322253187,763.8588984153487,8.027683723391451,50.40974111049742,0,648.5970226467307,day
2024-08-24 01:00:00,1,5,8,237,1,0,0.11995405157328598,75.24500332610664,756.8755136478021,2.152131754755372,49.9505696357847,0,769.4693727044138,night
2024-11-08 03:00:00,3,4,11,313,0,0,-0.13077781636900454,83.15301345023443,753.0108581818333,8.403467957078455,70.87164512536026,0,899.9917487261199,night
2022-10-06 00:00:00,0,3,10,279,0,0,-5.648825527814222,80.75272216194064,761.3408751643323,1.7597654273275118,61.0915036664327,0,821.8533143873093,night
2022-07-31 06:00:00,6,6,7,212,1,0,1.2983630621803501,73.01370887914497,761.8149735261239,0.5474706458892173,44.53055336355563,0,472.07625816775226,night
2023-02-28 06:00:00,6,1,2,59,0,0,23.984141890472596,55.1889671097605,763.1616353905846,6.338877795150989,61.18016918613175,0,629.4348877617682,night
2023-05-06 02:00:00,2,5,5,126,1,0,23.985336118541436,53.72035619040723,763.5508073599391,4.9397062301717725,40.97961613431586,0,536.8756302164703,night
2024-11-15 05:00:00,5,4,11,320,0,0,6.06970966514227,70.91358008106108,760.2918332234782,0.8545056271985336,69.37319498560419,0,771.8005120172929,night
2024-12-18 08:00:00,8,2,12,353,0,0,13.28565865388078,70.18035850556802,763.9315747451733,6.357662402892171,84.95496683496401,0,735.0369738133527,day
2022-10-08 05:00:00,5,5,10,281,1,0,-9.13385959737472,74.3092556935439,757.6965406085106,5.108308789627847,43.33546242513784,0,489.5650408803972,night
2024-10-29 18:00:00,18,1,10,303,0,0,,76.7582176889983,750.628611033444,4.768974856288835,96.48198366693983,0,990.7884200275885,day
2023-05-26 07:00:00,7,4,5,146,0,0,18.953304933246446,53.70130036047008,758.867554205337,3.8639131263035864,63.89751811544896,0,591.1320881390525,night
2024-06-07 16:00:00,16,4,6,159,0,0,22.024967392465435,,758.1341954169478,3.3072264763758747,97.78142359329301,0,958.3003825341218,day
2023-09-22 19:00:00,19,4,9,265,0,0,-4.321654332609016,85.0321083072943,751.7244445706544,4.252882943472354,83.36616645429612,1,647.424539300909,day
2022-08-13 01:00:00,1,5,8,225,1,0,-4.072878753705452,77.57565271969922,761.3217270984334,2.680309506100934,39.740931148570006,0,623.9107909476578,night
2024-11-01 17:00:00,17,4,11,306,0,0,2.0665461007053922,75.20195246067455,763.1754961129282,4.266450889650599,89.70263055748865,0,975.3313124879444,day
2022-05-22 10:00:00,10,6,5,142,1,0,22.294033707886417,58.862886836195706,751.0350781877801,2.7445384530731194,53.25029690067141,0,429.7467248105024,day
2022-09-25 10:00:00,10,6,9,268,1,0,-5.330183315565699,86.95735411798873,759.213301959195,3.452126302140326,54.60632661065603,0,425.09754105451606,day
2022-08-01 12:00:00,12,0,8,213,0,0,1.6123936163896722,73.34897053759927,761.9826613244957,0.5582738515887957,91.67828166826483,0,708.8651073136862,day
2024-04-11 15:00:00,15,3,4,102,0,0,26.97716273378373,54.783883702042964,757.9417421020086,0.08387428776233374,100.0,0,929.1944005429781,day
2024-06-19 18:00:00,18,2,6,171,0,0,18.87562576237533,59.78620395012179,754.8079522661088,6.932561498021441,90.29699428035349,0,973.5977618599144,day
2022-07-14 03:00:00,3,3,7,195,0,0,8.670770600593107,69.61438255390064,759.9130355256452,2.6768689889421817,63.92277575404875,0,733.7442770951055,night
2022-06-03 14:00:00,14,4,6,154,0,0,18.014885093031747,60.86605463564193,762.9572887933003,6.978810963672217,93.24863449165778,0,767.8456759107216,day
2022-03-31 16:00:00,16,3,3,90,0,0,27.289986136024847,49.242991225001546,752.5553915776427,1.580269853060512,84.8256784825292,0,816.283158438202,day
2024-11-02 22:00:00,22,5,11,307,1,0,2.653450665894244,78.31343611365752,763.3159558433516,5.904643232398332,48.876841491172065,0,741.4753992829083,night
